id,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
10142,27424,141113,307069,26255,157252,71768,128827,97747,198316,39847,94885,448805,94876,119427,154245,310355,26545,36554,335436,36379,115670,36889
10143,68813,45272,143442,97734,29471,47547,450980,141145,182892,281012,107717,27299,460632,37410,121633,27303,30889,282691,177714,49939,30924,93447
10144,177953,107588,303484,205893,196205,617044,469764,35989,42860,35852,196366,114737,111858,245315,26660,488298,37319,29543,147735,35997,150922,129918
10145,66757,158234,18904,106309,28081,355357,30530,38647,212814,27155,189237,178778,212156,189982,447084,443966,303914,664585,119525,173461,212893,50661
10146,212815,127945,36934,303800,307210,36086,167589,238438,260470,450976,71605,215168,427062,469700,251244,487867,269788,261653,208230,304733,516846,70409
10147,40094,12330,425962,95081,229759,298823,40108,212881,166452,31906,36084,41087,116645,169569,240367,179491,36186,664970,692973,115847,204169,69008
10148,42909,240537,27550,145536,555385,167008,34675,531014,176831,104646,171091,41618,517346,449232,37292,37357,469701,207236,33579,94916,243829,264190
10149,27299,30894,121633,282691,49939,30889,172949,30834,116772,156726,93447,215168,34114,469700,101501,487867,269788,37373,208230,304733,132844,31199
10150,112978,303912,39455,36388,94685,178818,521421,144993,129944,150565,73167,36878,12330,95081,42297,278831,229759,91984,40108,196311,40985,166452
10151,170322,27774,28480,178206,115591,147729,161421,40193,58346,188498,104045,49586,31290,171698,145551,304345,237542,33338,95082,243164,530859,36784
10152,68813,97734,514301,89240,47547,141145,27324,132843,281012,27234,177720,66757,158234,27475,106309,155534,38647,30530,58354,355357,170775,189237
10153,114737,26618,245526,26660,488298,37319,66940,303905,35997,26982,150922,42909,36380,27550,145536,45254,167008,34675,239946,171091,176831,185014
10154,177953,107588,36180,205893,196205,35989,134217,42860,520979,196366,172388,41618,114025,26588,553555,33579,192625,37292,207236,264190,94916,25819
10155,212815,212377,231753,303800,307210,127945,36086,167589,260470,71605,238438,27424,141113,307069,26255,240348,71768,553557,198316,128827,39847,94885
10156,287894,147726,36000,193901,171472,59595,95228,178804,278863,287231,459499,41087,116645,78908,25483,303913,240367,204169,36186,179491,237541,112119
10157,448805,41930,119427,154245,310355,36554,26545,335436,115670,29340,27485,178778,212156,189982,447084,309496,212819,34267,27420,140819,30249,212893
10158,27299,27303,46875,121633,282691,30894,429265,177714,49939,156726,93447,49586,31290,171698,145551,172887,266523,237542,33338,530859,36784,95082
10159,112978,637753,37374,36388,303912,178818,27365,688295,144993,27427,50345,27424,157252,307069,26255,240348,71768,16300,97747,128827,39847,193530
10160,215168,427062,469700,269788,681383,50638,261653,208230,304733,516846,70409,66757,158234,18904,27475,155534,355357,30530,39045,38647,189237,170775
10161,114737,111858,245315,26660,488298,37319,201888,303905,35997,150922,129918,68813,97734,143442,29471,47547,45272,141145,27324,281012,450980,107717
10162,177953,107588,303484,205893,196205,617044,166917,35989,42860,35852,25366,30820,40193,28480,259296,115591,161421,147729,638778,298915,178812,104045
10163,41087,169569,240367,116645,80229,36186,664970,115847,469763,692973,69008,41618,517346,40735,37292,37357,469701,449232,33579,94916,264190,25819
10164,178778,303914,189982,447084,443966,27420,212819,614449,664585,212893,173461,40094,12330,278831,425962,229759,40108,42297,166452,196311,31906,36084
10165,287894,94915,147726,193901,191080,59595,162679,178804,278863,287231,291425,212815,36934,28435,303800,127945,36086,307210,259439,238438,71605,450976
10166,448805,94876,119427,154245,310355,335436,115670,36554,26545,36379,36889,42909,240537,27550,145536,555385,531014,167008,34675,104646,171091,176831
10167,49586,172887,171698,145551,304345,237542,266523,530859,425963,95082,36784,215168,427062,469700,109615,487867,37373,50638,208230,185175,516846,70409
10168,41618,517346,449232,37292,58351,469701,207236,33579,264190,243829,25819,178778,189982,447084,303914,119525,614449,27420,212893,443966,212819,173461
10169,30820,27774,28480,38432,115591,161421,147729,188498,298915,104045,58346,114737,26618,245315,26660,111858,35997,37319,488298,201888,129918,150922
10170,24104,157252,30986,26255,240348,553557,128827,97747,198316,39847,193530,177953,107588,205893,193866,196205,35989,617044,166917,42860,35852,25366
10171,68813,45272,47547,97734,365624,182892,27324,450980,141145,281012,27234,112978,13518,303912,331528,39455,521421,73167,144993,129944,688295,50345
10172,66757,668362,27475,18904,155534,30530,39045,38647,448859,27155,170775,287894,94915,147726,193901,191080,59595,667790,130118,278863,287231,291425
10173,212815,231753,36934,28435,259439,36086,307210,127945,166449,450976,71605,448805,94876,119427,154245,51841,335436,310355,36554,36379,115670,36889
10174,36878,12330,95081,425962,614384,42297,212881,298823,91984,229759,36084,27299,460632,36146,46875,27303,177714,49939,172949,156726,116772,93447
10175,73409,240537,94009,145536,45254,34675,167008,239946,171091,104646,185014,41087,116645,169569,240367,80229,664970,36186,692973,115847,237541,36774
10176,27299,46875,36183,36146,27303,141370,460632,282691,429265,116772,177714,41618,517346,449232,37292,58351,469701,207236,33579,264190,243829,25819
10177,112978,13518,37374,36388,94685,521421,73167,27427,144993,129944,50345,30820,27774,28480,259296,37317,161421,147729,188498,298915,178812,104045
10178,215168,37373,269788,251244,681383,50638,185175,208230,304733,516846,70409,40094,12330,95081,42297,229759,298823,40108,425962,212881,31906,36084
10179,114737,36035,245315,26660,488298,303905,37319,201888,35997,26982,129918,212815,231753,36934,303800,259439,36086,307210,127945,166449,450976,71605
10180,177953,107588,205893,193866,196205,35989,617044,166917,42860,35852,25366,68813,29471,365624,47547,182893,97734,298923,182892,141145,281012,27234
10181,41087,116645,240367,664970,80229,375732,36186,692973,115847,237541,69008,49586,172887,171698,145551,304345,266523,343748,530859,425963,95082,36784
10182,178778,119525,177942,447084,443966,303914,27420,664585,212819,173461,212893,73409,240537,27550,145536,555385,167008,34675,239946,171091,104646,433951
10183,287894,94915,36000,193901,191080,95228,667790,176953,130118,287231,291425,24104,157252,30986,26255,240348,16300,128827,120845,27316,39847,94885
10184,448805,94876,119427,93064,154245,36554,26545,335436,115670,36379,36889,66757,668362,18904,27475,155534,30530,39045,448859,111897,27155,170775
10185,49586,68253,171698,145551,304345,343748,266523,530859,425963,95082,36784,114737,245315,245526,29543,303905,201888,37319,488298,35997,150922,129918
10186,41618,517346,449232,37292,58351,469701,207236,33579,94916,243829,25819,215168,37373,251244,109615,681383,50638,269788,103686,304733,31199,70409
10187,24104,157252,30986,26255,240348,16300,128827,198316,27316,39847,193530,170322,27774,28480,38432,37317,520342,147729,40193,298915,178812,58346
10188,69149,94652,514301,143442,276700,27324,97734,182892,298923,281012,141145,287894,191080,193901,36000,426873,95228,59595,178804,278863,176953,291425
10189,66757,668362,27475,18904,155534,28081,27155,30530,39045,38647,189237,112978,331528,37374,36388,144993,73167,27365,129944,150565,94685,50345
10190,212815,231753,36934,28435,303800,307210,127945,450976,260470,238438,71605,177953,107588,205893,193866,196205,617044,469764,35989,42860,35852,25366
10191,41087,748432,664970,240367,80229,375732,36186,692973,115847,237541,69008,178778,212156,177942,447084,443966,119525,27420,212819,614449,212893,173461
10192,40094,298823,425962,278831,614384,42297,40108,166452,196311,31906,36084,448805,41930,119427,154245,310355,26545,335436,36554,36379,115670,36889
10193,42909,240537,27550,145536,45254,167008,34675,174093,171091,104646,185014,27299,30894,37410,460632,121633,30889,156726,116772,172949,30924,93447
10194,27299,30894,46875,36183,121633,49939,429265,177714,172949,30924,93447,41087,748432,664970,240367,80229,36186,179491,501569,237541,375732,69008
10195,112978,37374,39455,36388,521421,144993,129944,94685,27427,150565,50345,27255,212377,36934,28435,303800,259439,127945,36086,387727,260470,71605
10196,29529,34114,251244,109615,681383,185175,50638,208230,304733,516846,31199,73409,240537,27550,145536,45254,167008,555385,174093,171091,104646,185014
10197,170322,40193,28480,38432,37317,520342,161421,188498,298915,58346,178812,69149,182893,97734,514301,47547,182892,27324,450980,141145,281012,107717
10198,114737,111858,245526,29543,488298,303905,37319,114650,35997,150922,129918,94658,157252,30986,307069,240348,16300,128827,97747,198316,120845,193530
10199,177953,107588,205893,193866,196205,617044,469764,35989,42860,602523,25366,66757,668362,18904,27475,155534,30530,167094,28081,38647,27155,170775
10200,97746,189982,177942,303914,212156,119525,34267,27866,212819,173461,212893,49586,68253,171698,145551,304345,237542,530859,425963,95082,179511,36784
10201,287894,191080,193901,36000,426873,59595,95228,178804,278863,176953,291425,40094,12330,95081,278831,229759,425962,42297,298823,196311,91984,31906
10202,69259,41930,119427,154245,310355,36554,26545,335436,115670,36379,614212,37678,517346,449232,37292,58351,207236,553555,192625,331542,264190,243829
10203,27299,27303,36183,121633,156726,30894,30889,49939,116772,172949,93447,114737,26618,27425,26660,36035,37319,147735,303905,201888,26982,66940
10204,49586,33338,172887,171698,145551,343748,237542,95082,425963,49825,36784,287894,147726,36000,193901,171472,162679,94915,278863,178804,59595,459499
10205,215168,34114,469700,101501,487867,37373,516846,304733,269788,208230,31199,448805,41930,119427,154245,310355,26545,335436,27352,36554,115670,27485
10206,41618,278815,40735,26588,33579,114025,37292,94916,264190,243829,25819,24104,141113,30986,16300,240348,71768,128827,97747,27316,39847,193530
10207,66757,167094,27475,18904,155534,58354,355357,30530,27478,189237,170775,212815,212377,231753,303800,307210,127945,238438,260470,36086,167589,71605
10208,41087,116645,78908,129462,80229,240367,179491,303913,27314,69008,115847,112978,303912,39455,36388,94685,331542,144993,73167,178818,521421,150565
10209,36878,298823,229759,95081,42297,196311,39379,40108,91984,166452,31906,304355,45272,143442,89240,47547,132843,141145,27234,281012,27324,177720
10210,178778,212156,189982,447084,309496,212819,34267,27420,140819,212893,30249,177953,107588,36180,205893,196205,35989,164259,520979,42860,196366,172388
10211,42909,36380,27550,145536,45254,167008,34675,239946,176831,171091,185014,30820,27774,28480,38432,115591,147729,161421,188498,243164,178812,104045
10212,112978,303912,39455,36388,94685,178818,521421,331542,144993,73167,150565,215168,191080,469700,101501,487867,185175,269788,208230,304733,70409,31199
10213,30820,27774,28480,38432,37317,161421,243164,58346,188498,178812,36410,36878,298823,95081,42297,229759,196311,40108,166452,212881,91984,36084
10214,24104,141113,30986,26255,240348,16300,128827,97747,27316,39847,193530,66757,167094,27475,18904,155534,27478,30530,58354,355357,189237,170775
10215,68813,45272,514301,143442,47547,132843,450980,27324,298923,281012,177720,49586,172887,171698,145551,33338,530859,237542,343748,425963,49825,36784
10216,114737,26618,26660,245526,282182,201888,303905,147735,35997,26982,72707,41087,116645,78908,25483,80229,303913,240367,179491,27314,115847,69008
10217,177953,107588,205893,36180,196205,134217,35989,520979,35852,172388,196366,42909,36380,27550,145536,45254,167008,34675,239946,433951,176831,185014
10218,212815,212377,231753,303800,307210,127945,36086,167589,260470,71605,166449,41618,114025,26588,449232,33579,469701,58351,207236,264190,25819,194533
10219,287894,94915,36000,193901,171472,59595,180126,178804,278863,130118,459499,178778,212156,189982,447084,309496,119525,34267,27420,240837,50661,212893
10220,448805,41930,119427,154245,310355,36554,26545,335436,115670,141114,27485,27299,27303,36183,121633,282691,460632,156726,141370,49939,429265,177714
10221,27299,30894,36183,121633,282691,49939,30889,172949,116772,177714,156726,30820,27774,28480,38432,115591,161421,147729,188498,58346,243164,104045
10222,49586,31290,145551,171698,304345,190796,237542,95082,343748,425963,36784,66757,167094,27475,106309,155534,58354,30530,355357,27478,189237,170775
10223,215168,191080,469700,251244,487867,37373,269788,208230,185175,304733,70409,287894,94915,36000,193901,171472,59595,180126,178804,278863,130118,459499
10224,41618,278815,449232,114044,33579,192625,207236,469701,37357,94916,25819,114737,26618,245526,26660,282182,37319,147735,303905,201888,242308,72707
10225,41087,116645,78908,25483,80229,303913,240367,27314,469763,115847,69008,68813,45272,143442,514301,47547,27324,132843,141145,281012,450980,177720
10226,40094,298823,425962,42297,229759,166452,196311,40108,91984,31906,36084,212815,212377,231753,303800,307210,127945,36086,167589,260470,166449,71605
10227,178778,212156,177942,447084,443966,34267,119525,27420,212893,240837,50661,112978,303912,39455,36388,94685,27427,521421,331542,144993,129944,150565
10228,42909,36380,27550,145536,45254,167008,34675,239946,433951,185014,176831,24104,141113,30986,26255,240348,16300,128827,97747,27316,39847,193530
10229,448805,41930,119427,154245,310355,26545,335436,36554,115670,27352,36889,177953,107588,36180,205893,196205,303484,35989,278823,35852,172388,196366
10230,112978,303912,39455,36388,94685,178818,521421,73167,129944,144993,150565,448805,51841,41930,119427,154245,36554,335436,26545,115670,27352,36889
10231,30820,27774,28480,38432,115591,188498,161421,58346,243164,178812,104045,41087,303913,78908,25483,80229,27314,36186,240367,469763,115847,69008
10232,24104,141113,30986,26255,240348,49847,71768,198316,27316,128827,193530,49586,172887,171698,145551,33338,237542,343748,190796,425963,95082,49825
10233,68813,45272,143442,514301,47547,141145,27324,132843,281012,450980,177720,41618,278815,449232,37292,33579,469701,207236,192625,37357,94916,25819
10234,114737,26618,245526,26660,282182,35997,303905,37319,147735,201888,66940,178778,443966,212156,447084,177942,34267,240837,119525,27420,50661,212893
10235,177953,107588,36180,205893,196205,164259,35989,42860,469764,196366,25366,215168,101501,191080,469700,27310,269788,208230,516846,132844,37373,31199
10236,66757,27475,167094,18904,155534,58354,30530,355357,27478,158257,38647,40094,298823,425962,42297,229759,40108,166452,212881,196311,31906,36084
10237,212815,127945,231753,303800,307210,238438,36086,450976,260470,166449,71605,42909,36380,27550,145536,45254,167008,34675,239946,433951,176831,185014
10238,287894,94915,36000,193901,171472,162679,130118,59595,178804,278863,459499,27299,27303,30894,37410,121633,429265,156726,30889,172949,116772,93447
